week_hour_start,week_start,hour_start,solare,batterie,import - export,produzione_rimanente,load,solar_curtailment_mw_smooth,lmp_day_ahead_hourly,lmp_real_time_15_min
venerdì 04:25:00,venerdì,04:25:00,62,-51.4,5493.4,15445.8,20805.8,0,28.419482,27.63271
venerdì 04:30:00,venerdì,04:30:00,60.4,-21.8,5441.6,15470.6,20821.6,0,28.419482,29.704418
venerdì 04:35:00,venerdì,04:35:00,59,-50.8,5465.8,15511.8,20860.6,0,28.419482,29.704418
venerdì 04:40:00,venerdì,04:40:00,55.2,-42.8,5483.8,15529.6,20902,0,28.419482,29.704418
venerdì 04:45:00,venerdì,04:45:00,53.4,-30.8,5467.2,15563.2,20932.8,0,28.419482,32.490812000000005
venerdì 04:50:00,venerdì,04:50:00,51.6,26.6,5433.6,15564,20963.4,0,28.419482,32.490812000000005
venerdì 04:55:00,venerdì,04:55:00,51.6,72.4,5470.8,15502,21022.4,0,28.419482,32.490812000000005
venerdì 05:00:00,venerdì,05:00:00,48.8,176.8,5676.6,15237,21096.8,0,33.358424,30.936792
venerdì 05:05:00,venerdì,05:05:00,47,545.6,5644.8,15006,21278,6.483333333333333,33.358424,30.936792
venerdì 05:10:00,venerdì,05:10:00,42,656.6,5759.4,14963.2,21528.6,12.966666666666667,33.358424,30.936792
venerdì 05:15:00,venerdì,05:15:00,36.8,790.4,5716.6,14953.8,21632,19.45,33.358424,32.819632
venerdì 05:20:00,venerdì,05:20:00,35.6,869,5687.6,14995.8,21732.4,25.933333333333334,33.358424,32.819632
venerdì 05:25:00,venerdì,05:25:00,34.8,739.2,5801,15069.6,21784.4,32.41666666666667,33.358424,32.819632
venerdì 05:30:00,venerdì,05:30:00,33.2,710.6,5818.2,15146.4,21852.2,38.9,33.358424,44.196177999999996
venerdì 05:35:00,venerdì,05:35:00,35.6,745,5812.4,15205.4,21953.6,45.38333333333333,33.358424,44.196177999999996
venerdì 05:40:00,venerdì,05:40:00,43.2,705.6,5892,15229.6,22026.2,51.86666666666667,33.358424,44.196177999999996
venerdì 05:45:00,venerdì,05:45:00,63.4,687,5932,15227.2,22063.4,58.35,33.358424,41.32412
venerdì 05:50:00,venerdì,05:50:00,112.4,620.8,5955.6,15244.6,22074.4,64.83333333333334,33.358424,41.32412
venerdì 05:55:00,venerdì,05:55:00,193,611.4,5915,15254.4,22114.4,71.31666666666666,33.358424,41.32412
venerdì 06:00:00,venerdì,06:00:00,318,812.2,5641.6,15279,22168,77.8,28.951208,45.912355999999996
venerdì 06:05:00,venerdì,06:05:00,521,1192.2,5308.4,15289.2,22431.2,152.9,28.951208,45.912355999999996
venerdì 06:10:00,venerdì,06:10:00,804.6,1398,5007.8,15303.8,22623.8,228,28.951208,45.912355999999996
venerdì 06:15:00,venerdì,06:15:00,1173.6,1361.6,4794.4,15272.8,22706.6,303.1,28.951208,36.34483
venerdì 06:20:00,venerdì,06:20:00,1603.8,1162.8,4726.4,15221.4,22807.8,378.2,28.951208,36.34483
venerdì 06:25:00,venerdì,06:25:00,2098,912,4732.2,15068.8,22847.6,453.3,28.951208,36.34483
venerdì 06:30:00,venerdì,06:30:00,2653.6,712.4,4664.2,14872.4,22896.4,528.4,28.951208,25.473054
venerdì 06:35:00,venerdì,06:35:00,3285.2,531.2,4476.8,14713.8,22984,603.5,28.951208,25.473054
venerdì 06:40:00,venerdì,06:40:00,3948.8,308,4316.8,14551.4,23082.8,678.5999999999999,28.951208,25.473054
venerdì 06:45:00,venerdì,06:45:00,4698.6,48,4096.4,14351.6,23140.2,753.7,28.951208,12.993516
venerdì 06:50:00,venerdì,06:50:00,5435.8,-250,3929.4,14102.2,23165,828.8000000000001,28.951208,12.993516
venerdì 06:55:00,venerdì,06:55:00,6182,-328.6,3722.4,13749,23223.2,903.9,28.951208,12.993516
venerdì 07:00:00,venerdì,07:00:00,6948.2,-189.2,3294.4,13372,23271.6,979,7.231777999999999,16.72529
venerdì 07:05:00,venerdì,07:05:00,7725.6,206.6,3044.4,12755.4,23458.4,987.2166666666667,7.231777999999999,16.72529
venerdì 07:10:00,venerdì,07:10:00,8470.6,379,2700.4,12436.2,23634.8,995.4333333333333,7.231777999999999,16.72529
venerdì 07:15:00,venerdì,07:15:00,9281.2,235.2,2328.4,12204,23703,1003.65,7.231777999999999,6.957816
venerdì 07:20:00,venerdì,07:20:00,10018,-54,2141.8,11956.4,23734.4,1011.8666666666667,7.231777999999999,6.957816
venerdì 07:25:00,venerdì,07:25:00,10666,-385.4,2081.8,11713.6,23709.6,1020.0833333333334,7.231777999999999,6.957816
venerdì 07:30:00,venerdì,07:30:00,11243.8,-687.2,2050.8,11446.2,23699.4,1028.3,7.231777999999999,-10.444496000000001
venerdì 07:35:00,venerdì,07:35:00,11871.8,-971.6,2041.6,11163.2,23745.4,1036.5166666666667,7.231777999999999,-10.444496000000001
venerdì 07:40:00,venerdì,07:40:00,12377.6,-1162.2,1915.8,10904.2,23671.6,1044.7333333333333,7.231777999999999,-10.444496000000001
venerdì 07:45:00,venerdì,07:45:00,12786,-1296.2,1772.4,10681.6,23591.2,1052.95,7.231777999999999,-2.899774
venerdì 07:50:00,venerdì,07:50:00,13034,-1326.4,1608.2,10594.6,23557.8,1061.1666666666667,7.231777999999999,-2.899774
venerdì 07:55:00,venerdì,07:55:00,13355,-1547.6,1443.8,10531.2,23429,1069.3833333333332,7.231777999999999,-2.899774
venerdì 08:00:00,venerdì,08:00:00,13703.8,-1407.2,1047.4,10471.4,23357,1077.6,-5.5952340000000005,-5.439401999999999
venerdì 08:05:00,venerdì,08:05:00,14203.4,-1334.8,628,10385.4,23448.4,1087.3833333333332,-5.5952340000000005,-5.439401999999999
venerdì 08:10:00,venerdì,08:10:00,14593,-1061.8,282,10068.6,23481.4,1097.1666666666667,-5.5952340000000005,-5.439401999999999
venerdì 08:15:00,venerdì,08:15:00,14811.6,-886.6,23.8,9912.2,23425.8,1106.95,-5.5952340000000005,-6.92086
venerdì 08:20:00,venerdì,08:20:00,15053.8,-1005.6,-47.6,9799.8,23368,1116.7333333333333,-5.5952340000000005,-6.92086
venerdì 08:25:00,venerdì,08:25:00,15340.2,-1271.2,-46.6,9707,23323.4,1126.5166666666667,-5.5952340000000005,-6.92086
venerdì 08:30:00,venerdì,08:30:00,15511.4,-1447.4,-65.2,9661.2,23265.4,1136.3,-5.5952340000000005,-5.530376
venerdì 08:35:00,venerdì,08:35:00,15634.4,-1487.4,-139.4,9587.6,23196.4,1146.0833333333333,-5.5952340000000005,-5.530376
venerdì 08:40:00,venerdì,08:40:00,15738.4,-1482.4,-226.4,9487.4,23112.8,1155.8666666666668,-5.5952340000000005,-5.530376
venerdì 08:45:00,venerdì,08:45:00,15753,-1499.4,-205.8,9414,23047.6,1165.65,-5.5952340000000005,-9.230454
venerdì 08:50:00,venerdì,08:50:00,15838.6,-1565.2,-259.6,9394.8,22977.4,1175.4333333333334,-5.5952340000000005,-9.230454
venerdì 08:55:00,venerdì,08:55:00,15990.6,-1709.2,-332,9375.8,22898.6,1185.2166666666667,-5.5952340000000005,-9.230454
venerdì 09:00:00,venerdì,09:00:00,16199,-1752.8,-499,9347.8,22880,1195,-12.121152,-9.30414
venerdì 09:05:00,venerdì,09:05:00,16456.2,-1881.6,-701.4,9351.4,22844.4,1185.3500000000001,-12.121152,-9.30414
venerdì 09:10:00,venerdì,09:10:00,16578.8,-1932.6,-782.8,9296.8,22747,1175.7,-12.121152,-9.30414
venerdì 09:15:00,venerdì,09:15:00,16636.8,-1831.4,-958.8,9217.2,22651,1166.05,-12.121152,-8.35702
venerdì 09:20:00,venerdì,09:20:00,16756.8,-1856.2,-1059,9185.6,22623.6,1156.4,-12.121152,-8.35702
venerdì 09:25:00,venerdì,09:25:00,16833.4,-1984,-1035.4,9118.6,22552.4,1146.75,-12.121152,-8.35702
venerdì 09:30:00,venerdì,09:30:00,16834.4,-2020.8,-1027.8,9032.4,22418,1137.1,-12.121152,-9.426722
venerdì 09:35:00,venerdì,09:35:00,16885,-2037.2,-1159.4,9014.4,22312,1127.45,-12.121152,-9.426722
venerdì 09:40:00,venerdì,09:40:00,16952,-2062.8,-1267.8,8978.6,22228.4,1117.8,-12.121152,-9.426722
venerdì 09:45:00,venerdì,09:45:00,17018,-2156,-1364,8971,22092,1108.15,-12.121152,-10.329564
venerdì 09:50:00,venerdì,09:50:00,17166,-2319.6,-1427.2,8938.6,22007.6,1098.5,-12.121152,-10.329564
venerdì 09:55:00,venerdì,09:55:00,17246.2,-2344.2,-1544.8,8900.6,21917.2,1088.85,-12.121152,-10.329564
venerdì 10:00:00,venerdì,10:00:00,17356.2,-2224.8,-1789.4,8837.6,21845.4,1079.2,-11.378082,-6.638378
venerdì 10:05:00,venerdì,10:05:00,17585,-2644,-1712,8823.2,21782,1099.3166666666666,-11.378082,-6.638378
venerdì 10:10:00,venerdì,10:10:00,17685.8,-2704.4,-1774.8,8755.2,21625.2,1119.4333333333334,-11.378082,-6.638378
venerdì 10:15:00,venerdì,10:15:00,17696.6,-2676.8,-1838.8,8685.6,21570.4,1139.55,-11.378082,-6.101132
venerdì 10:20:00,venerdì,10:20:00,17751.2,-2698.8,-1939.8,8652.6,21491,1159.6666666666665,-11.378082,-6.101132
venerdì 10:25:00,venerdì,10:25:00,17791.6,-2762.8,-1992.4,8621.2,21383,1179.7833333333333,-11.378082,-6.101132
venerdì 10:30:00,venerdì,10:30:00,17811.8,-2810.4,-2016,8575.6,21294.4,1199.9,-11.378082,-6.955286
venerdì 10:35:00,venerdì,10:35:00,17821,-2833,-2124.8,8607.6,21199.2,1220.0166666666667,-11.378082,-6.955286
venerdì 10:40:00,venerdì,10:40:00,17779,-2820.8,-2175.2,8591.4,21136.2,1240.1333333333332,-11.378082,-6.955286
venerdì 10:45:00,venerdì,10:45:00,17790.2,-2894.6,-2169.4,8556,21043.6,1260.25,-11.378082,-6.460416
venerdì 10:50:00,venerdì,10:50:00,17858.2,-3034.4,-2192.8,8554.8,20932.6,1280.3666666666668,-11.378082,-6.460416
venerdì 10:55:00,venerdì,10:55:00,17882.6,-3132.2,-2181.4,8525.8,20855.6,1300.4833333333333,-11.378082,-6.460416
venerdì 11:00:00,venerdì,11:00:00,17939.8,-3208.6,-2227.8,8518.2,20795.6,1320.6,-12.3016,-9.314055999999999
venerdì 11:05:00,venerdì,11:05:00,17980.8,-3403,-2172.2,8539.8,20746,1332.6,-12.3016,-9.314055999999999
venerdì 11:10:00,venerdì,11:10:00,18023,-3384.8,-2212.6,8558,20685.8,1344.6,-12.3016,-9.314055999999999
venerdì 11:15:00,venerdì,11:15:00,18086.6,-3422,-2297,8556.4,20639.4,1356.6,-12.3016,-7.221434
venerdì 11:20:00,venerdì,11:20:00,18075.6,-3535.4,-2303.2,8586,20543.2,1368.6,-12.3016,-7.221434
venerdì 11:25:00,venerdì,11:25:00,17981.6,-3517.4,-2278.6,8576.2,20451.8,1380.6,-12.3016,-7.221434
venerdì 11:30:00,venerdì,11:30:00,17884.4,-3453.6,-2337.8,8602.4,20359.2,1392.6,-12.3016,-8.030794
venerdì 11:35:00,venerdì,11:35:00,17872.4,-3413,-2449.6,8641.4,20288.8,1404.6,-12.3016,-8.030794
venerdì 11:40:00,venerdì,11:40:00,17916.4,-3457.8,-2500.2,8654.8,20222.6,1416.6,-12.3016,-8.030794
venerdì 11:45:00,venerdì,11:45:00,17901,-3412,-2596.8,8667.8,20178.6,1428.6,-12.3016,-6.757904
venerdì 11:50:00,venerdì,11:50:00,17844.4,-3469.4,-2613.4,8726.6,20077.6,1440.6,-12.3016,-6.757904
venerdì 11:55:00,venerdì,11:55:00,17848.6,-3532.8,-2635.8,8750,20003,1452.6,-12.3016,-6.757904
venerdì 12:00:00,venerdì,12:00:00,17856.6,-3656,-2609.4,8768.4,19953.2,1464.6,-12.392922,-4.13201
venerdì 12:05:00,venerdì,12:05:00,17819.4,-3696.4,-2656.6,8765,19915.4,1480.75,-12.392922,-4.13201
venerdì 12:10:00,venerdì,12:10:00,17775.4,-3706.2,-2678.6,8795.4,19839.2,1496.8999999999999,-12.392922,-4.13201
venerdì 12:15:00,venerdì,12:15:00,17708,-3662.6,-2726,8817.2,19810.8,1513.05,-12.392922,-3.8895540000000004
venerdì 12:20:00,venerdì,12:20:00,17774,-3698.8,-2820,8867.2,19782.4,1529.2,-12.392922,-3.8895540000000004
venerdì 12:25:00,venerdì,12:25:00,17801.6,-3728,-2875.4,8891,19714,1545.35,-12.392922,-3.8895540000000004
venerdì 12:30:00,venerdì,12:30:00,17777.6,-3699.8,-2931.4,8896.8,19671.8,1561.5,-12.392922,-4.852216
venerdì 12:35:00,venerdì,12:35:00,17748,-3566.2,-3089.4,8936,19662.6,1577.65,-12.392922,-4.852216
venerdì 12:40:00,venerdì,12:40:00,17714.4,-3477.8,-3180.4,8972.4,19714.4,1593.8,-12.392922,-4.852216
venerdì 12:45:00,venerdì,12:45:00,17720,-3386.4,-3296.6,8999.6,19687.2,1609.95,-12.392922,-8.936956
venerdì 12:50:00,venerdì,12:50:00,17752,-3315.6,-3407.2,9016,19672.6,1626.1000000000001,-12.392922,-8.936956
venerdì 12:55:00,venerdì,12:55:00,17726.2,-3317.4,-3420.6,9035.2,19658.2,1642.25,-12.392922,-8.936956
venerdì 13:00:00,venerdì,13:00:00,17717.4,-3354.8,-3422.8,9085.4,19670,1658.4,-11.349304,-5.513112
venerdì 13:05:00,venerdì,13:05:00,17821.2,-3718.4,-3275.2,9155.2,19653.6,1691.8833333333334,-11.349304,-5.513112
venerdì 13:10:00,venerdì,13:10:00,17871.6,-3829.4,-3255.4,9190.6,19630.2,1725.3666666666666,-11.349304,-5.513112
venerdì 13:15:00,venerdì,13:15:00,17821.2,-3808.6,-3223.4,9170.8,19636,1758.85,-11.349304,-5.334638
venerdì 13:20:00,venerdì,13:20:00,17764,-3666.6,-3273.8,9181.2,19663.2,1792.3333333333335,-11.349304,-5.334638
venerdì 13:25:00,venerdì,13:25:00,17658.8,-3585.6,-3271.2,9220.8,19677.4,1825.8166666666666,-11.349304,-5.334638
venerdì 13:30:00,venerdì,13:30:00,17601.8,-3531.2,-3257.8,9255.4,19693.4,1859.3,-11.349304,-6.699972000000001
venerdì 13:35:00,venerdì,13:35:00,17476.8,-3412.6,-3256.6,9273.8,19692.6,1892.7833333333333,-11.349304,-6.699972000000001
venerdì 13:40:00,venerdì,13:40:00,17402.4,-3284.4,-3296,9319.2,19720.4,1926.2666666666667,-11.349304,-6.699972000000001
venerdì 13:45:00,venerdì,13:45:00,17327.8,-3226.8,-3348.2,9364.8,19784.8,1959.75,-11.349304,-9.737148
venerdì 13:50:00,venerdì,13:50:00,17254.4,-3091.2,-3447.8,9453.6,19818.8,1993.2333333333333,-11.349304,-9.737148
venerdì 13:55:00,venerdì,13:55:00,17201,-3050,-3452.8,9549.6,19891.6,2026.7166666666667,-11.349304,-9.737148
venerdì 14:00:00,venerdì,14:00:00,17183.8,-3046.4,-3442.2,9618,19907.4,2060.2,-11.06917,-10.694334
venerdì 14:05:00,venerdì,14:05:00,17177.8,-3035,-3436.2,9630.6,19890.6,2065.9,-11.06917,-10.694334
venerdì 14:10:00,venerdì,14:10:00,17041.6,-3032.8,-3350.8,9698.2,19857.6,2071.6,-11.06917,-10.694334
venerdì 14:15:00,venerdì,14:15:00,16881.4,-2950.4,-3324.8,9773.6,19893.4,2077.3,-11.06917,-12.94031
venerdì 14:20:00,venerdì,14:20:00,16679.8,-2765.2,-3328,9825.4,19949,2083,-11.06917,-12.94031
venerdì 14:25:00,venerdì,14:25:00,16560.6,-2579.4,-3353.2,9843.4,20004.6,2088.7,-11.06917,-12.94031
venerdì 14:30:00,venerdì,14:30:00,16536.2,-2406.2,-3473.4,9873.6,20045,2094.4,-11.06917,-14.24551
venerdì 14:35:00,venerdì,14:35:00,16501.8,-2361.6,-3502.6,9956.6,20068.2,2100.1,-11.06917,-14.24551
venerdì 14:40:00,venerdì,14:40:00,16495,-2295.6,-3529.4,10016,20153.6,2105.8,-11.06917,-14.24551
venerdì 14:45:00,venerdì,14:45:00,16426.4,-2215.2,-3510.6,10016.2,20220.4,2111.5,-11.06917,-14.268740000000001
venerdì 14:50:00,venerdì,14:50:00,16424.2,-2075.4,-3627.6,10075.4,20252.2,2117.2,-11.06917,-14.268740000000001
venerdì 14:55:00,venerdì,14:55:00,16351.8,-1972,-3648.2,10146.8,20340.6,2122.9,-11.06917,-14.268740000000001
venerdì 15:00:00,venerdì,15:00:00,16248.4,-1857.6,-3575.2,10183.2,20439,2128.6,-10.946582,-13.910462
venerdì 15:05:00,venerdì,15:05:00,16209.8,-1857.6,-3475.2,10157.6,20456.8,2125.85,-10.946582,-13.910462
venerdì 15:10:00,venerdì,15:10:00,16142,-1846.8,-3398.6,10207.8,20538.4,2123.1,-10.946582,-13.910462
venerdì 15:15:00,venerdì,15:15:00,16088.6,-1758.8,-3423.4,10262.2,20623.6,2120.35,-10.946582,-13.38198
venerdì 15:20:00,venerdì,15:20:00,15958,-1579.8,-3438,10329.2,20688,2117.6,-10.946582,-13.38198
venerdì 15:25:00,venerdì,15:25:00,15862.8,-1381.4,-3534.4,10439.2,20796.6,2114.85,-10.946582,-13.38198
venerdì 15:30:00,venerdì,15:30:00,15857.8,-1340,-3565.2,10565.8,20924.4,2112.1,-10.946582,-9.392751999999998
venerdì 15:35:00,venerdì,15:35:00,15991.8,-1475.6,-3578.4,10705.6,21072.6,2109.35,-10.946582,-9.392751999999998
venerdì 15:40:00,venerdì,15:40:00,15985.8,-1465.6,-3559.6,10813,21191.4,2106.6,-10.946582,-9.392751999999998
venerdì 15:45:00,venerdì,15:45:00,15878.2,-1293.6,-3584,10911,21289.8,2103.85,-10.946582,-7.60877
venerdì 15:50:00,venerdì,15:50:00,15794.4,-1125.4,-3649.2,11030.4,21436,2101.1,-10.946582,-7.60877
venerdì 15:55:00,venerdì,15:55:00,15661.6,-999,-3626.8,11124.6,21534.8,2098.35,-10.946582,-7.60877
venerdì 16:00:00,venerdì,16:00:00,15501.6,-967.2,-3484.8,11225.2,21705.4,2095.6,-10.717158,-12.259137999999998
venerdì 16:05:00,venerdì,16:05:00,15341.2,-1399.2,-3269.6,11404.6,21551.8,2086.15,-10.717158,-12.259137999999998
venerdì 16:10:00,venerdì,16:10:00,15299.4,-1620.2,-3002.6,11529.6,21614.2,2076.7,-10.717158,-12.259137999999998
venerdì 16:15:00,venerdì,16:15:00,15303.8,-1533.8,-2994.2,11577.8,21774,2067.25,-10.717158,-9.59608
venerdì 16:20:00,venerdì,16:20:00,15131.4,-1189.8,-3187.4,11762.8,21949.8,2057.8,-10.717158,-9.59608
venerdì 16:25:00,venerdì,16:25:00,14881,-840.6,-3157.4,11845.2,22143,2048.35,-10.717158,-9.59608
venerdì 16:30:00,venerdì,16:30:00,14798.2,-619.4,-3193.4,11905.2,22281,2038.9,-10.717158,-7.369108000000001
venerdì 16:35:00,venerdì,16:35:00,14801.2,-487.4,-3296.8,12049.4,22425.4,2029.45,-10.717158,-7.369108000000001
venerdì 16:40:00,venerdì,16:40:00,14833.8,-570,-3215.4,12188,22593.6,2020,-10.717158,-7.369108000000001
venerdì 16:45:00,venerdì,16:45:00,14819.2,-544,-3143.2,12257,22769.8,2010.55,-10.717158,-3.9099740000000014
venerdì 16:50:00,venerdì,16:50:00,14882.2,-581.8,-3152.6,12400.4,22942,2001.1,-10.717158,-3.9099740000000014
venerdì 16:55:00,venerdì,16:55:00,14840,-643.8,-3022.4,12519.6,23104,1991.65,-10.717158,-3.9099740000000014
venerdì 17:00:00,venerdì,17:00:00,14660.6,-733,-2739.8,12659.4,23284,1982.2,2.110804,-12.831872
venerdì 17:05:00,venerdì,17:05:00,14394.2,-803.8,-2442.8,12689.6,23315.8,1846.9333333333334,2.110804,-12.831872
venerdì 17:10:00,venerdì,17:10:00,14089.8,-724.6,-2095.2,12711.4,23401.2,1711.6666666666667,2.110804,-12.831872
venerdì 17:15:00,venerdì,17:15:00,13906.6,-669.8,-1867.2,12791.8,23584.2,1576.4,2.110804,-6.429592
venerdì 17:20:00,venerdì,17:20:00,13755.6,-543.8,-1836.2,12978.8,23790.6,1441.1333333333334,2.110804,-6.429592
venerdì 17:25:00,venerdì,17:25:00,13580.6,-355.4,-1749,13085.6,23977.6,1305.8666666666666,2.110804,-6.429592
venerdì 17:30:00,venerdì,17:30:00,13545.6,-205.2,-1824.8,13214.2,24173,1170.6,2.110804,3.566612
venerdì 17:35:00,venerdì,17:35:00,13546.4,-259.6,-1832.4,13426,24348.6,1035.3333333333333,2.110804,3.566612
venerdì 17:40:00,venerdì,17:40:00,13332.2,-174.4,-1774.4,13609.4,24527.2,900.0666666666667,2.110804,3.566612
venerdì 17:45:00,venerdì,17:45:00,12966.2,66.2,-1612.4,13751.2,24723.8,764.8,2.110804,16.371766
venerdì 17:50:00,venerdì,17:50:00,12603,378.4,-1512.2,13921.6,24954.6,629.5333333333333,2.110804,16.371766
venerdì 17:55:00,venerdì,17:55:00,12239.6,612.6,-1431.6,14122.8,25105.8,494.2666666666667,2.110804,16.371766
venerdì 18:00:00,venerdì,18:00:00,11862.2,467.2,-1171.2,14472.4,25229.4,359,27.865184,8.29061
venerdì 18:05:00,venerdì,18:05:00,11367.8,3.8,-889.4,14900.2,25076.2,329.8,27.865184,8.29061
venerdì 18:10:00,venerdì,18:10:00,10764.8,-55.2,-430,15128.2,25156.4,300.6,27.865184,8.29061
venerdì 18:15:00,venerdì,18:15:00,10128,249.2,-122.8,15307.2,25342.2,271.4,27.865184,13.164128
venerdì 18:20:00,venerdì,18:20:00,9502.4,574.2,42,15592.4,25505,242.20000000000002,27.865184,13.164128
venerdì 18:25:00,venerdì,18:25:00,8856.8,721,465.8,15813.4,25685.8,213,27.865184,13.164128
venerdì 18:30:00,venerdì,18:30:00,8131.6,949.4,806.8,16097,25845,183.8,27.865184,28.48629
venerdì 18:35:00,venerdì,18:35:00,7370.6,1107.2,1158,16474,25957.8,154.6,27.865184,28.48629
venerdì 18:40:00,venerdì,18:40:00,6619.4,1568.8,1314.8,16749.2,26122.4,125.4,27.865184,28.48629
venerdì 18:45:00,venerdì,18:45:00,5928,2009,1495.8,16924,26261.2,96.2,27.865184,38.336642
venerdì 18:50:00,venerdì,18:50:00,5245,2431.8,1648.2,17160.2,26409.6,66.99999999999999,27.865184,38.336642
venerdì 18:55:00,venerdì,18:55:00,4558.8,2731.4,1949.2,17322.8,26513.8,37.80000000000001,27.865184,38.336642
venerdì 19:00:00,venerdì,19:00:00,3881.4,3095.8,2228,17399.2,26596.4,8.6,40.821588,30.487952
venerdì 19:05:00,venerdì,19:05:00,3248.2,3757.6,2095.4,17460.4,26552,7.883333333333334,40.821588,30.487952
venerdì 19:10:00,venerdì,19:10:00,2733.2,4449.4,2014.4,17539.6,26573.6,7.166666666666667,40.821588,30.487952
venerdì 19:15:00,venerdì,19:15:00,2192.8,4765.6,2094.8,17663.8,26650,6.45,40.821588,35.9086
venerdì 19:20:00,venerdì,19:20:00,1727.8,4997.8,2215.8,17783.8,26736.6,5.733333333333333,40.821588,35.9086
venerdì 19:25:00,venerdì,19:25:00,1336.6,5227.4,2330.2,17878.6,26822.2,5.016666666666667,40.821588,35.9086
venerdì 19:30:00,venerdì,19:30:00,1012.2,5374.6,2484.6,17952.6,26894.6,4.3,40.821588,42.496672
venerdì 19:35:00,venerdì,19:35:00,769.2,5503,2582.8,18023.2,26952.6,3.5833333333333335,40.821588,42.496672
venerdì 19:40:00,venerdì,19:40:00,590.8,5589.4,2665.4,18109.2,27024.4,2.8666666666666667,40.821588,42.496672
venerdì 19:45:00,venerdì,19:45:00,447.6,5550.8,2793.8,18212.4,27071.4,2.15,40.821588,48.204544
venerdì 19:50:00,venerdì,19:50:00,284.6,5471.2,2960.2,18321.8,27055.4,1.4333333333333333,40.821588,48.204544
venerdì 19:55:00,venerdì,19:55:00,221.2,5336.2,3144.2,18404.6,27101.2,0.7166666666666667,40.821588,48.204544
venerdì 20:00:00,venerdì,20:00:00,179.2,5279.4,3217.8,18472.6,27144.8,0,42.14231,46.336846
venerdì 20:05:00,venerdì,20:05:00,156.6,5182.4,3317.8,18510.6,27161.2,0,42.14231,46.336846
venerdì 20:10:00,venerdì,20:10:00,142,5092.8,3469.2,18503.4,27188.2,0,42.14231,46.336846
venerdì 20:15:00,venerdì,20:15:00,140,5012.2,3608.2,18490.8,27217.6,0,42.14231,43.425546
venerdì 20:20:00,venerdì,20:20:00,141.2,4961.8,3678.2,18501.4,27229.2,0,42.14231,43.425546
venerdì 20:25:00,venerdì,20:25:00,141.4,4872.4,3720,18522.4,27215.4,0,42.14231,43.425546
venerdì 20:30:00,venerdì,20:30:00,140.8,4810.4,3750.4,18541.2,27198.4,0,42.14231,43.511546
venerdì 20:35:00,venerdì,20:35:00,143.8,4747.4,3767.4,18569.8,27177,0,42.14231,43.511546
venerdì 20:40:00,venerdì,20:40:00,143.6,4663.6,3825.4,18582.4,27143.2,0,42.14231,43.511546
venerdì 20:45:00,venerdì,20:45:00,148,4546.2,3820,18651,27077.2,0,42.14231,39.812128
venerdì 20:50:00,venerdì,20:50:00,151.4,4384,3922.2,18682.6,27032.4,0,42.14231,39.812128
venerdì 20:55:00,venerdì,20:55:00,154,4286.4,3949.4,18707.4,26968.6,0,42.14231,39.812128
venerdì 21:00:00,venerdì,21:00:00,155.2,4217.6,3968.8,18691.6,26887,0,38.362974,39.098017999999996
venerdì 21:05:00,venerdì,21:05:00,153.6,4255.2,3930.8,18739.8,26918.2,0,38.362974,39.098017999999996
venerdì 21:10:00,venerdì,21:10:00,149.2,4160.8,4033.2,18758.6,26901.6,0,38.362974,39.098017999999996
venerdì 21:15:00,venerdì,21:15:00,151.8,4031.6,4167.8,18688.2,26840.4,0,38.362974,39.129076
venerdì 21:20:00,venerdì,21:20:00,151.8,4069.8,4283.2,18500.6,26788.6,0,38.362974,39.129076
venerdì 21:25:00,venerdì,21:25:00,150.4,4026.4,4278.2,18443.6,26706.2,0,38.362974,39.129076
venerdì 21:30:00,venerdì,21:30:00,152.8,3926,4303.8,18450.6,26646.8,0,38.362974,32.857028
venerdì 21:35:00,venerdì,21:35:00,153,3835.6,4354,18399.8,26556.4,0,38.362974,32.857028
venerdì 21:40:00,venerdì,21:40:00,153.8,3714.6,4395.8,18370.8,26449.2,0,38.362974,32.857028
venerdì 21:45:00,venerdì,21:45:00,156.4,3545.8,4464.6,18338,26328.4,0,38.362974,28.874416
venerdì 21:50:00,venerdì,21:50:00,158,3467,4530.8,18225.4,26211.8,0,38.362974,28.874416
