"interval_start_utc","interval_end_utc","load"
2024-05-04 21:45:00,2024-05-04 21:50:00,22885
2024-05-04 21:50:00,2024-05-04 21:55:00,22838
2024-05-04 21:55:00,2024-05-04 22:00:00,22766
2024-05-04 22:00:00,2024-05-04 22:05:00,22676
2024-05-04 22:05:00,2024-05-04 22:10:00,22576
2024-05-04 22:10:00,2024-05-04 22:15:00,22484
2024-05-04 22:15:00,2024-05-04 22:20:00,22411
2024-05-04 22:20:00,2024-05-04 22:25:00,22328
2024-05-04 22:25:00,2024-05-04 22:30:00,22245
2024-05-04 22:30:00,2024-05-04 22:35:00,22171
2024-05-04 22:35:00,2024-05-04 22:40:00,22063
2024-05-04 22:40:00,2024-05-04 22:45:00,21975
2024-05-04 22:45:00,2024-05-04 22:50:00,21885
2024-05-04 22:50:00,2024-05-04 22:55:00,21805
2024-05-04 22:55:00,2024-05-04 23:00:00,21686
2024-05-04 23:00:00,2024-05-04 23:05:00,21583
2024-05-04 23:05:00,2024-05-04 23:10:00,21487
2024-05-04 23:10:00,2024-05-04 23:15:00,21503
2024-05-04 23:15:00,2024-05-04 23:20:00,21434
2024-05-04 23:20:00,2024-05-04 23:25:00,21325
2024-05-04 23:25:00,2024-05-04 23:30:00,21237
2024-05-04 23:30:00,2024-05-04 23:35:00,21154
2024-05-04 23:35:00,2024-05-04 23:40:00,21069
2024-05-04 23:40:00,2024-05-04 23:45:00,20929
2024-05-04 23:45:00,2024-05-04 23:50:00,20839
2024-05-04 23:50:00,2024-05-04 23:55:00,20743
2024-05-04 23:55:00,2024-05-05,20650
2024-05-05,2024-05-05 00:05:00,20564
2024-05-05 00:05:00,2024-05-05 00:10:00,20757
2024-05-05 00:10:00,2024-05-05 00:15:00,20857
2024-05-05 00:15:00,2024-05-05 00:20:00,20757
2024-05-05 00:20:00,2024-05-05 00:25:00,20701
2024-05-05 00:25:00,2024-05-05 00:30:00,20656
2024-05-05 00:30:00,2024-05-05 00:35:00,20545
2024-05-05 00:35:00,2024-05-05 00:40:00,20499
2024-05-05 00:40:00,2024-05-05 00:45:00,20422
2024-05-05 00:45:00,2024-05-05 00:50:00,20353
2024-05-05 00:50:00,2024-05-05 00:55:00,20265
2024-05-05 00:55:00,2024-05-05 01:00:00,20188
2024-05-05 01:00:00,2024-05-05 01:05:00,20110
2024-05-05 01:05:00,2024-05-05 01:10:00,20077
2024-05-05 01:10:00,2024-05-05 01:15:00,20021
2024-05-05 01:15:00,2024-05-05 01:20:00,19952
2024-05-05 01:20:00,2024-05-05 01:25:00,19879
2024-05-05 01:25:00,2024-05-05 01:30:00,19818
2024-05-05 01:30:00,2024-05-05 01:35:00,19783
2024-05-05 01:35:00,2024-05-05 01:40:00,19725
2024-05-05 01:40:00,2024-05-05 01:45:00,19682
2024-05-05 01:45:00,2024-05-05 01:50:00,19716
2024-05-05 01:50:00,2024-05-05 01:55:00,19580
2024-05-05 01:55:00,2024-05-05 02:00:00,19592
2024-05-05 02:00:00,2024-05-05 02:05:00,19521
2024-05-05 02:05:00,2024-05-05 02:10:00,19417
2024-05-05 02:10:00,2024-05-05 02:15:00,19357
2024-05-05 02:15:00,2024-05-05 02:20:00,19309
2024-05-05 02:20:00,2024-05-05 02:25:00,19257
2024-05-05 02:25:00,2024-05-05 02:30:00,19218
2024-05-05 02:30:00,2024-05-05 02:35:00,19184
2024-05-05 02:35:00,2024-05-05 02:40:00,19128
2024-05-05 02:40:00,2024-05-05 02:45:00,19091
2024-05-05 02:45:00,2024-05-05 02:50:00,19055
2024-05-05 02:50:00,2024-05-05 02:55:00,19030
2024-05-05 02:55:00,2024-05-05 03:00:00,18995
2024-05-05 03:00:00,2024-05-05 03:05:00,18983
2024-05-05 03:05:00,2024-05-05 03:10:00,18948
2024-05-05 03:10:00,2024-05-05 03:15:00,18943
2024-05-05 03:15:00,2024-05-05 03:20:00,18942
2024-05-05 03:20:00,2024-05-05 03:25:00,18892
2024-05-05 03:25:00,2024-05-05 03:30:00,18872
2024-05-05 03:30:00,2024-05-05 03:35:00,18831
2024-05-05 03:35:00,2024-05-05 03:40:00,18835
2024-05-05 03:40:00,2024-05-05 03:45:00,18797
2024-05-05 03:45:00,2024-05-05 03:50:00,18790
2024-05-05 03:50:00,2024-05-05 03:55:00,18763
2024-05-05 03:55:00,2024-05-05 04:00:00,18741
2024-05-05 04:00:00,2024-05-05 04:05:00,18725
2024-05-05 04:05:00,2024-05-05 04:10:00,18764
2024-05-05 04:10:00,2024-05-05 04:15:00,18811
2024-05-05 04:15:00,2024-05-05 04:20:00,18797
2024-05-05 04:20:00,2024-05-05 04:25:00,18768
2024-05-05 04:25:00,2024-05-05 04:30:00,18773
2024-05-05 04:30:00,2024-05-05 04:35:00,18744
2024-05-05 04:35:00,2024-05-05 04:40:00,18766
2024-05-05 04:40:00,2024-05-05 04:45:00,18799
2024-05-05 04:45:00,2024-05-05 04:50:00,18797
2024-05-05 04:50:00,2024-05-05 04:55:00,18786
2024-05-05 04:55:00,2024-05-05 05:00:00,18781
2024-05-05 05:00:00,2024-05-05 05:05:00,18792
2024-05-05 05:05:00,2024-05-05 05:10:00,18857
2024-05-05 05:10:00,2024-05-05 05:15:00,18961
2024-05-05 05:15:00,2024-05-05 05:20:00,19008
2024-05-05 05:20:00,2024-05-05 05:25:00,18988
2024-05-05 05:25:00,2024-05-05 05:30:00,19023
2024-05-05 05:30:00,2024-05-05 05:35:00,19027
2024-05-05 05:35:00,2024-05-05 05:40:00,19062
2024-05-05 05:40:00,2024-05-05 05:45:00,19113
2024-05-05 05:45:00,2024-05-05 05:50:00,19123
2024-05-05 05:50:00,2024-05-05 05:55:00,19114
2024-05-05 05:55:00,2024-05-05 06:00:00,19128
2024-05-05 06:00:00,2024-05-05 06:05:00,19081
2024-05-05 06:05:00,2024-05-05 06:10:00,19163
2024-05-05 06:10:00,2024-05-05 06:15:00,19266
2024-05-05 06:15:00,2024-05-05 06:20:00,19245
2024-05-05 06:20:00,2024-05-05 06:25:00,19241
2024-05-05 06:25:00,2024-05-05 06:30:00,19191
2024-05-05 06:30:00,2024-05-05 06:35:00,19143
2024-05-05 06:35:00,2024-05-05 06:40:00,19124
2024-05-05 06:40:00,2024-05-05 06:45:00,19094
2024-05-05 06:45:00,2024-05-05 06:50:00,19170
2024-05-05 06:50:00,2024-05-05 06:55:00,19104
2024-05-05 06:55:00,2024-05-05 07:00:00,19058
2024-05-05 07:00:00,2024-05-05 07:05:00,18999
2024-05-05 07:05:00,2024-05-05 07:10:00,18933
2024-05-05 07:10:00,2024-05-05 07:15:00,18935
2024-05-05 07:15:00,2024-05-05 07:20:00,18860
2024-05-05 07:20:00,2024-05-05 07:25:00,18766
2024-05-05 07:25:00,2024-05-05 07:30:00,18650
2024-05-05 07:30:00,2024-05-05 07:35:00,18542
2024-05-05 07:35:00,2024-05-05 07:40:00,18457
2024-05-05 07:40:00,2024-05-05 07:45:00,18363
2024-05-05 07:45:00,2024-05-05 07:50:00,18231
2024-05-05 07:50:00,2024-05-05 07:55:00,18073
2024-05-05 07:55:00,2024-05-05 08:00:00,17970
2024-05-05 08:00:00,2024-05-05 08:05:00,17819
2024-05-05 08:05:00,2024-05-05 08:10:00,17901
2024-05-05 08:10:00,2024-05-05 08:15:00,17894
2024-05-05 08:15:00,2024-05-05 08:20:00,17737
2024-05-05 08:20:00,2024-05-05 08:25:00,17606
2024-05-05 08:25:00,2024-05-05 08:30:00,17453
2024-05-05 08:30:00,2024-05-05 08:35:00,17330
2024-05-05 08:35:00,2024-05-05 08:40:00,17158
2024-05-05 08:40:00,2024-05-05 08:45:00,17072
2024-05-05 08:45:00,2024-05-05 08:50:00,16821
2024-05-05 08:50:00,2024-05-05 08:55:00,16622
2024-05-05 08:55:00,2024-05-05 09:00:00,16465
2024-05-05 09:00:00,2024-05-05 09:05:00,16265
2024-05-05 09:05:00,2024-05-05 09:10:00,16222
2024-05-05 09:10:00,2024-05-05 09:15:00,16069
2024-05-05 09:15:00,2024-05-05 09:20:00,15960
2024-05-05 09:20:00,2024-05-05 09:25:00,15805
2024-05-05 09:25:00,2024-05-05 09:30:00,15708
2024-05-05 09:30:00,2024-05-05 09:35:00,15470
2024-05-05 09:35:00,2024-05-05 09:40:00,15283
2024-05-05 09:40:00,2024-05-05 09:45:00,15174
2024-05-05 09:45:00,2024-05-05 09:50:00,15009
2024-05-05 09:50:00,2024-05-05 09:55:00,14835
2024-05-05 09:55:00,2024-05-05 10:00:00,14620
2024-05-05 10:00:00,2024-05-05 10:05:00,14503
2024-05-05 10:05:00,2024-05-05 10:10:00,14430
2024-05-05 10:10:00,2024-05-05 10:15:00,14328
2024-05-05 10:15:00,2024-05-05 10:20:00,14307
2024-05-05 10:20:00,2024-05-05 10:25:00,14211
2024-05-05 10:25:00,2024-05-05 10:30:00,14051
2024-05-05 10:30:00,2024-05-05 10:35:00,13926
2024-05-05 10:35:00,2024-05-05 10:40:00,13856
2024-05-05 10:40:00,2024-05-05 10:45:00,13638
2024-05-05 10:45:00,2024-05-05 10:50:00,13443
2024-05-05 10:50:00,2024-05-05 10:55:00,13364
2024-05-05 10:55:00,2024-05-05 11:00:00,13261
2024-05-05 11:00:00,2024-05-05 11:05:00,13191
2024-05-05 11:05:00,2024-05-05 11:10:00,13197
2024-05-05 11:10:00,2024-05-05 11:15:00,13187
2024-05-05 11:15:00,2024-05-05 11:20:00,13130
2024-05-05 11:20:00,2024-05-05 11:25:00,13028
2024-05-05 11:25:00,2024-05-05 11:30:00,12886
2024-05-05 11:30:00,2024-05-05 11:35:00,12859
2024-05-05 11:35:00,2024-05-05 11:40:00,12771
2024-05-05 11:40:00,2024-05-05 11:45:00,12699
2024-05-05 11:45:00,2024-05-05 11:50:00,12660
2024-05-05 11:50:00,2024-05-05 11:55:00,12616
2024-05-05 11:55:00,2024-05-05 12:00:00,12629
2024-05-05 12:00:00,2024-05-05 12:05:00,12570
2024-05-05 12:05:00,2024-05-05 12:10:00,12709
2024-05-05 12:10:00,2024-05-05 12:15:00,12515
2024-05-05 12:15:00,2024-05-05 12:20:00,12427
2024-05-05 12:20:00,2024-05-05 12:25:00,12338
2024-05-05 12:25:00,2024-05-05 12:30:00,12366
2024-05-05 12:30:00,2024-05-05 12:35:00,12445
2024-05-05 12:35:00,2024-05-05 12:40:00,12333
2024-05-05 12:40:00,2024-05-05 12:45:00,12272
2024-05-05 12:45:00,2024-05-05 12:50:00,12264
2024-05-05 12:50:00,2024-05-05 12:55:00,12250
2024-05-05 12:55:00,2024-05-05 13:00:00,12224
2024-05-05 13:00:00,2024-05-05 13:05:00,12123
2024-05-05 13:05:00,2024-05-05 13:10:00,12058
2024-05-05 13:10:00,2024-05-05 13:15:00,12033
2024-05-05 13:15:00,2024-05-05 13:20:00,11969
2024-05-05 13:20:00,2024-05-05 13:25:00,12008
2024-05-05 13:25:00,2024-05-05 13:30:00,12067
2024-05-05 13:30:00,2024-05-05 13:35:00,12086
2024-05-05 13:35:00,2024-05-05 13:40:00,12000
2024-05-05 13:40:00,2024-05-05 13:45:00,12039
2024-05-05 13:45:00,2024-05-05 13:50:00,12127
2024-05-05 13:50:00,2024-05-05 13:55:00,12060
2024-05-05 13:55:00,2024-05-05 14:00:00,12042
2024-05-05 14:00:00,2024-05-05 14:05:00,12052
2024-05-05 14:05:00,2024-05-05 14:10:00,11911
2024-05-05 14:10:00,2024-05-05 14:15:00,11969
2024-05-05 14:15:00,2024-05-05 14:20:00,12019
2024-05-05 14:20:00,2024-05-05 14:25:00,12331
2024-05-05 14:25:00,2024-05-05 14:30:00,12160
2024-05-05 14:30:00,2024-05-05 14:35:00,12180
2024-05-05 14:35:00,2024-05-05 14:40:00,12021
2024-05-05 14:40:00,2024-05-05 14:45:00,12239
2024-05-05 14:45:00,2024-05-05 14:50:00,12117
2024-05-05 14:50:00,2024-05-05 14:55:00,12157
2024-05-05 14:55:00,2024-05-05 15:00:00,12230
2024-05-05 15:00:00,2024-05-05 15:05:00,12354
2024-05-05 15:05:00,2024-05-05 15:10:00,12198
2024-05-05 15:10:00,2024-05-05 15:15:00,12348
2024-05-05 15:15:00,2024-05-05 15:20:00,12384
2024-05-05 15:20:00,2024-05-05 15:25:00,12491
2024-05-05 15:25:00,2024-05-05 15:30:00,12605
2024-05-05 15:30:00,2024-05-05 15:35:00,12607
2024-05-05 15:35:00,2024-05-05 15:40:00,12672
2024-05-05 15:40:00,2024-05-05 15:45:00,12795
2024-05-05 15:45:00,2024-05-05 15:50:00,12968
2024-05-05 15:50:00,2024-05-05 15:55:00,13029
2024-05-05 15:55:00,2024-05-05 16:00:00,13163
2024-05-05 16:00:00,2024-05-05 16:05:00,13333
2024-05-05 16:05:00,2024-05-05 16:10:00,13374
2024-05-05 16:10:00,2024-05-05 16:15:00,13518
2024-05-05 16:15:00,2024-05-05 16:20:00,13650
2024-05-05 16:20:00,2024-05-05 16:25:00,13896
2024-05-05 16:25:00,2024-05-05 16:30:00,14115
2024-05-05 16:30:00,2024-05-05 16:35:00,14356
2024-05-05 16:35:00,2024-05-05 16:40:00,14546
2024-05-05 16:40:00,2024-05-05 16:45:00,14847
2024-05-05 16:45:00,2024-05-05 16:50:00,15044
2024-05-05 16:50:00,2024-05-05 16:55:00,15269
2024-05-05 16:55:00,2024-05-05 17:00:00,15462
2024-05-05 17:00:00,2024-05-05 17:05:00,15700
2024-05-05 17:05:00,2024-05-05 17:10:00,15876
2024-05-05 17:10:00,2024-05-05 17:15:00,16028
2024-05-05 17:15:00,2024-05-05 17:20:00,16299
2024-05-05 17:20:00,2024-05-05 17:25:00,16522
2024-05-05 17:25:00,2024-05-05 17:30:00,16800
2024-05-05 17:30:00,2024-05-05 17:35:00,17106
2024-05-05 17:35:00,2024-05-05 17:40:00,17322
2024-05-05 17:40:00,2024-05-05 17:45:00,17598
2024-05-05 17:45:00,2024-05-05 17:50:00,17884
2024-05-05 17:50:00,2024-05-05 17:55:00,18065
2024-05-05 17:55:00,2024-05-05 18:00:00,18252
2024-05-05 18:00:00,2024-05-05 18:05:00,18484
2024-05-05 18:05:00,2024-05-05 18:10:00,18546
2024-05-05 18:10:00,2024-05-05 18:15:00,18723
2024-05-05 18:15:00,2024-05-05 18:20:00,18952
2024-05-05 18:20:00,2024-05-05 18:25:00,19242
2024-05-05 18:25:00,2024-05-05 18:30:00,19437
2024-05-05 18:30:00,2024-05-05 18:35:00,19676
2024-05-05 18:35:00,2024-05-05 18:40:00,19920
2024-05-05 18:40:00,2024-05-05 18:45:00,20154
2024-05-05 18:45:00,2024-05-05 18:50:00,20393
2024-05-05 18:50:00,2024-05-05 18:55:00,20663
2024-05-05 18:55:00,2024-05-05 19:00:00,20838
2024-05-05 19:00:00,2024-05-05 19:05:00,20996
2024-05-05 19:05:00,2024-05-05 19:10:00,21081
2024-05-05 19:10:00,2024-05-05 19:15:00,21141
2024-05-05 19:15:00,2024-05-05 19:20:00,21342
2024-05-05 19:20:00,2024-05-05 19:25:00,21546
2024-05-05 19:25:00,2024-05-05 19:30:00,21747
2024-05-05 19:30:00,2024-05-05 19:35:00,21924
2024-05-05 19:35:00,2024-05-05 19:40:00,22077
2024-05-05 19:40:00,2024-05-05 19:45:00,22249
2024-05-05 19:45:00,2024-05-05 19:50:00,22390
2024-05-05 19:50:00,2024-05-05 19:55:00,22567
2024-05-05 19:55:00,2024-05-05 20:00:00,22750
2024-05-05 20:00:00,2024-05-05 20:05:00,22908
2024-05-05 20:05:00,2024-05-05 20:10:00,23104
2024-05-05 20:10:00,2024-05-05 20:15:00,23202
2024-05-05 20:15:00,2024-05-05 20:20:00,23267
2024-05-05 20:20:00,2024-05-05 20:25:00,23333
2024-05-05 20:25:00,2024-05-05 20:30:00,23372
2024-05-05 20:30:00,2024-05-05 20:35:00,23393
2024-05-05 20:35:00,2024-05-05 20:40:00,23395
2024-05-05 20:40:00,2024-05-05 20:45:00,23405
2024-05-05 20:45:00,2024-05-05 20:50:00,23358
2024-05-05 20:50:00,2024-05-05 20:55:00,23332
2024-05-05 20:55:00,2024-05-05 21:00:00,23284
2024-05-05 21:00:00,2024-05-05 21:05:00,23244
2024-05-05 21:05:00,2024-05-05 21:10:00,23300
2024-05-05 21:10:00,2024-05-05 21:15:00,23322
2024-05-05 21:15:00,2024-05-05 21:20:00,23250
2024-05-05 21:20:00,2024-05-05 21:25:00,23253
2024-05-05 21:25:00,2024-05-05 21:30:00,23180
2024-05-05 21:30:00,2024-05-05 21:35:00,23097
2024-05-05 21:35:00,2024-05-05 21:40:00,23028
2024-05-05 21:40:00,2024-05-05 21:45:00,22992
2024-05-05 21:45:00,2024-05-05 21:50:00,22873
2024-05-05 21:50:00,2024-05-05 21:55:00,22783
2024-05-05 21:55:00,2024-05-05 22:00:00,22763
2024-05-05 22:00:00,2024-05-05 22:05:00,22662
2024-05-05 22:05:00,2024-05-05 22:10:00,22480
2024-05-05 22:10:00,2024-05-05 22:15:00,22377
2024-05-05 22:15:00,2024-05-05 22:20:00,22263
2024-05-05 22:20:00,2024-05-05 22:25:00,22144
2024-05-05 22:25:00,2024-05-05 22:30:00,22000
2024-05-05 22:30:00,2024-05-05 22:35:00,21916
2024-05-05 22:35:00,2024-05-05 22:40:00,21783
2024-05-05 22:40:00,2024-05-05 22:45:00,21664
2024-05-05 22:45:00,2024-05-05 22:50:00,21557
2024-05-05 22:50:00,2024-05-05 22:55:00,21523
2024-05-05 22:55:00,2024-05-05 23:00:00,21385
2024-05-05 23:00:00,2024-05-05 23:05:00,21135
2024-05-05 23:05:00,2024-05-05 23:10:00,21062
2024-05-05 23:10:00,2024-05-05 23:15:00,21065
2024-05-05 23:15:00,2024-05-05 23:20:00,20969
2024-05-05 23:20:00,2024-05-05 23:25:00,20864
2024-05-05 23:25:00,2024-05-05 23:30:00,20733
2024-05-05 23:30:00,2024-05-05 23:35:00,20642
2024-05-05 23:35:00,2024-05-05 23:40:00,20546
2024-05-05 23:40:00,2024-05-05 23:45:00,20411
2024-05-05 23:45:00,2024-05-05 23:50:00,20317
2024-05-05 23:50:00,2024-05-05 23:55:00,20195
2024-05-05 23:55:00,2024-05-06,20129
2024-05-06,2024-05-06 00:05:00,20119
2024-05-06 00:05:00,2024-05-06 00:10:00,20216
2024-05-06 00:10:00,2024-05-06 00:15:00,20292
2024-05-06 00:15:00,2024-05-06 00:20:00,20231
2024-05-06 00:20:00,2024-05-06 00:25:00,20206
2024-05-06 00:25:00,2024-05-06 00:30:00,20153
2024-05-06 00:30:00,2024-05-06 00:35:00,20051
2024-05-06 00:35:00,2024-05-06 00:40:00,20001
2024-05-06 00:40:00,2024-05-06 00:45:00,19936
2024-05-06 00:45:00,2024-05-06 00:50:00,19884
2024-05-06 00:50:00,2024-05-06 00:55:00,19911
2024-05-06 00:55:00,2024-05-06 01:00:00,19833
2024-05-06 01:00:00,2024-05-06 01:05:00,19755
2024-05-06 01:05:00,2024-05-06 01:10:00,19625
2024-05-06 01:10:00,2024-05-06 01:15:00,19605
2024-05-06 01:15:00,2024-05-06 01:20:00,19565
2024-05-06 01:20:00,2024-05-06 01:25:00,19565
2024-05-06 01:25:00,2024-05-06 01:30:00,19557
2024-05-06 01:30:00,2024-05-06 01:35:00,19498
2024-05-06 01:35:00,2024-05-06 01:40:00,19436
2024-05-06 01:40:00,2024-05-06 01:45:00,19288
2024-05-06 01:45:00,2024-05-06 01:50:00,19210
2024-05-06 01:50:00,2024-05-06 01:55:00,19144
2024-05-06 01:55:00,2024-05-06 02:00:00,19132
2024-05-06 02:00:00,2024-05-06 02:05:00,19063
2024-05-06 02:05:00,2024-05-06 02:10:00,19076
2024-05-06 02:10:00,2024-05-06 02:15:00,19062
2024-05-06 02:15:00,2024-05-06 02:20:00,19118
2024-05-06 02:20:00,2024-05-06 02:25:00,19089
2024-05-06 02:25:00,2024-05-06 02:30:00,18960
2024-05-06 02:30:00,2024-05-06 02:35:00,18885
2024-05-06 02:35:00,2024-05-06 02:40:00,18867
2024-05-06 02:40:00,2024-05-06 02:45:00,18834
2024-05-06 02:45:00,2024-05-06 02:50:00,18810
2024-05-06 02:50:00,2024-05-06 02:55:00,18773
2024-05-06 02:55:00,2024-05-06 03:00:00,18756
2024-05-06 03:00:00,2024-05-06 03:05:00,18754
2024-05-06 03:05:00,2024-05-06 03:10:00,18904
2024-05-06 03:10:00,2024-05-06 03:15:00,18931
2024-05-06 03:15:00,2024-05-06 03:20:00,18846
2024-05-06 03:20:00,2024-05-06 03:25:00,18795
2024-05-06 03:25:00,2024-05-06 03:30:00,18792
2024-05-06 03:30:00,2024-05-06 03:35:00,18760
2024-05-06 03:35:00,2024-05-06 03:40:00,18777
2024-05-06 03:40:00,2024-05-06 03:45:00,18760
2024-05-06 03:45:00,2024-05-06 03:50:00,18748
2024-05-06 03:50:00,2024-05-06 03:55:00,18860
2024-05-06 03:55:00,2024-05-06 04:00:00,18912
2024-05-06 04:00:00,2024-05-06 04:05:00,18936
2024-05-06 04:05:00,2024-05-06 04:10:00,19089
2024-05-06 04:10:00,2024-05-06 04:15:00,19144
2024-05-06 04:15:00,2024-05-06 04:20:00,19196
2024-05-06 04:20:00,2024-05-06 04:25:00,19219
2024-05-06 04:25:00,2024-05-06 04:30:00,19276
2024-05-06 04:30:00,2024-05-06 04:35:00,19318
2024-05-06 04:35:00,2024-05-06 04:40:00,19383
2024-05-06 04:40:00,2024-05-06 04:45:00,19447
2024-05-06 04:45:00,2024-05-06 04:50:00,19511
2024-05-06 04:50:00,2024-05-06 04:55:00,19591
2024-05-06 04:55:00,2024-05-06 05:00:00,19682
2024-05-06 05:00:00,2024-05-06 05:05:00,19780
2024-05-06 05:05:00,2024-05-06 05:10:00,19970
2024-05-06 05:10:00,2024-05-06 05:15:00,20219
2024-05-06 05:15:00,2024-05-06 05:20:00,20353
2024-05-06 05:20:00,2024-05-06 05:25:00,20480
2024-05-06 05:25:00,2024-05-06 05:30:00,20570
2024-05-06 05:30:00,2024-05-06 05:35:00,20689
2024-05-06 05:35:00,2024-05-06 05:40:00,20819
2024-05-06 05:40:00,2024-05-06 05:45:00,20962
2024-05-06 05:45:00,2024-05-06 05:50:00,21016
2024-05-06 05:50:00,2024-05-06 05:55:00,21112
2024-05-06 05:55:00,2024-05-06 06:00:00,21054
2024-05-06 06:00:00,2024-05-06 06:05:00,21121
2024-05-06 06:05:00,2024-05-06 06:10:00,21493
2024-05-06 06:10:00,2024-05-06 06:15:00,21856
2024-05-06 06:15:00,2024-05-06 06:20:00,22004
2024-05-06 06:20:00,2024-05-06 06:25:00,22030
2024-05-06 06:25:00,2024-05-06 06:30:00,22090
2024-05-06 06:30:00,2024-05-06 06:35:00,22147
2024-05-06 06:35:00,2024-05-06 06:40:00,22229
2024-05-06 06:40:00,2024-05-06 06:45:00,22331
2024-05-06 06:45:00,2024-05-06 06:50:00,22427
2024-05-06 06:50:00,2024-05-06 06:55:00,22452
2024-05-06 06:55:00,2024-05-06 07:00:00,22479
2024-05-06 07:00:00,2024-05-06 07:05:00,22513
2024-05-06 07:05:00,2024-05-06 07:10:00,22659
2024-05-06 07:10:00,2024-05-06 07:15:00,22794
2024-05-06 07:15:00,2024-05-06 07:20:00,22832
2024-05-06 07:20:00,2024-05-06 07:25:00,22780
2024-05-06 07:25:00,2024-05-06 07:30:00,22667
2024-05-06 07:30:00,2024-05-06 07:35:00,22609
2024-05-06 07:35:00,2024-05-06 07:40:00,22604
2024-05-06 07:40:00,2024-05-06 07:45:00,22489
2024-05-06 07:45:00,2024-05-06 07:50:00,22281
2024-05-06 07:50:00,2024-05-06 07:55:00,22102
2024-05-06 07:55:00,2024-05-06 08:00:00,21986
2024-05-06 08:00:00,2024-05-06 08:05:00,21835
2024-05-06 08:05:00,2024-05-06 08:10:00,21708
2024-05-06 08:10:00,2024-05-06 08:15:00,21653
2024-05-06 08:15:00,2024-05-06 08:20:00,21421
2024-05-06 08:20:00,2024-05-06 08:25:00,21230
2024-05-06 08:25:00,2024-05-06 08:30:00,21103
2024-05-06 08:30:00,2024-05-06 08:35:00,20986
2024-05-06 08:35:00,2024-05-06 08:40:00,20788
2024-05-06 08:40:00,2024-05-06 08:45:00,20617
2024-05-06 08:45:00,2024-05-06 08:50:00,20443
2024-05-06 08:50:00,2024-05-06 08:55:00,20223
2024-05-06 08:55:00,2024-05-06 09:00:00,20089
2024-05-06 09:00:00,2024-05-06 09:05:00,19972
2024-05-06 09:05:00,2024-05-06 09:10:00,19804
2024-05-06 09:10:00,2024-05-06 09:15:00,19657
2024-05-06 09:15:00,2024-05-06 09:20:00,19437
2024-05-06 09:20:00,2024-05-06 09:25:00,19200
2024-05-06 09:25:00,2024-05-06 09:30:00,18992
2024-05-06 09:30:00,2024-05-06 09:35:00,18738
2024-05-06 09:35:00,2024-05-06 09:40:00,18632
2024-05-06 09:40:00,2024-05-06 09:45:00,18428
2024-05-06 09:45:00,2024-05-06 09:50:00,18312
2024-05-06 09:50:00,2024-05-06 09:55:00,18171
2024-05-06 09:55:00,2024-05-06 10:00:00,18006
2024-05-06 10:00:00,2024-05-06 10:05:00,17885
2024-05-06 10:05:00,2024-05-06 10:10:00,17755
2024-05-06 10:10:00,2024-05-06 10:15:00,17619
2024-05-06 10:15:00,2024-05-06 10:20:00,17719
2024-05-06 10:20:00,2024-05-06 10:25:00,17430
2024-05-06 10:25:00,2024-05-06 10:30:00,17235
2024-05-06 10:30:00,2024-05-06 10:35:00,17150
2024-05-06 10:35:00,2024-05-06 10:40:00,16906
2024-05-06 10:40:00,2024-05-06 10:45:00,16770
2024-05-06 10:45:00,2024-05-06 10:50:00,16707
2024-05-06 10:50:00,2024-05-06 10:55:00,16576
2024-05-06 10:55:00,2024-05-06 11:00:00,16492
2024-05-06 11:00:00,2024-05-06 11:05:00,16306
2024-05-06 11:05:00,2024-05-06 11:10:00,16395
2024-05-06 11:10:00,2024-05-06 11:15:00,16364
2024-05-06 11:15:00,2024-05-06 11:20:00,16204
2024-05-06 11:20:00,2024-05-06 11:25:00,16142
2024-05-06 11:25:00,2024-05-06 11:30:00,16048
2024-05-06 11:30:00,2024-05-06 11:35:00,15995
2024-05-06 11:35:00,2024-05-06 11:40:00,16012
2024-05-06 11:40:00,2024-05-06 11:45:00,15965
2024-05-06 11:45:00,2024-05-06 11:50:00,15918
2024-05-06 11:50:00,2024-05-06 11:55:00,15771
2024-05-06 11:55:00,2024-05-06 12:00:00,15754
2024-05-06 12:00:00,2024-05-06 12:05:00,15704
2024-05-06 12:05:00,2024-05-06 12:10:00,15646
2024-05-06 12:10:00,2024-05-06 12:15:00,15564
2024-05-06 12:15:00,2024-05-06 12:20:00,15517
2024-05-06 12:20:00,2024-05-06 12:25:00,15455
2024-05-06 12:25:00,2024-05-06 12:30:00,15434
2024-05-06 12:30:00,2024-05-06 12:35:00,15320
2024-05-06 12:35:00,2024-05-06 12:40:00,15375
2024-05-06 12:40:00,2024-05-06 12:45:00,15350
2024-05-06 12:45:00,2024-05-06 12:50:00,15313
2024-05-06 12:50:00,2024-05-06 12:55:00,15307
2024-05-06 12:55:00,2024-05-06 13:00:00,15316
2024-05-06 13:00:00,2024-05-06 13:05:00,15396
2024-05-06 13:05:00,2024-05-06 13:10:00,15320
2024-05-06 13:10:00,2024-05-06 13:15:00,15349
2024-05-06 13:15:00,2024-05-06 13:20:00,15251
2024-05-06 13:20:00,2024-05-06 13:25:00,15346
2024-05-06 13:25:00,2024-05-06 13:30:00,15308
2024-05-06 13:30:00,2024-05-06 13:35:00,15365
2024-05-06 13:35:00,2024-05-06 13:40:00,15429
2024-05-06 13:40:00,2024-05-06 13:45:00,15459
2024-05-06 13:45:00,2024-05-06 13:50:00,15454
2024-05-06 13:50:00,2024-05-06 13:55:00,15509
