interval_start_utc,interval_end_utc,solare,batterie,import - export,produzione_rimanente,total_gross_mix,total_net_mix
2024-05-18T03:55:00Z,2024-05-18T04:00:00Z,179,3926,7735,15569,27409,27409
2024-05-18T04:00:00Z,2024-05-18T04:05:00Z,178,3768,7782,15576,27304,27304
2024-05-18T04:05:00Z,2024-05-18T04:10:00Z,166,3833,7674,15552,27225,27225
2024-05-18T04:10:00Z,2024-05-18T04:15:00Z,144,3786,7735,15520,27185,27185
2024-05-18T04:15:00Z,2024-05-18T04:20:00Z,150,3679,7808,15500,27137,27137
2024-05-18T04:20:00Z,2024-05-18T04:25:00Z,153,3627,7837,15473,27090,27090
2024-05-18T04:25:00Z,2024-05-18T04:30:00Z,155,3801,7600,15451,27007,27007
2024-05-18T04:30:00Z,2024-05-18T04:35:00Z,155,3747,7564,15449,26915,26915
2024-05-18T04:35:00Z,2024-05-18T04:40:00Z,158,3593,7622,15470,26843,26843
2024-05-18T04:40:00Z,2024-05-18T04:45:00Z,158,3459,7669,15483,26769,26769
2024-05-18T04:45:00Z,2024-05-18T04:50:00Z,161,3260,7718,15498,26637,26637
2024-05-18T04:50:00Z,2024-05-18T04:55:00Z,163,3109,7758,15456,26486,26486
2024-05-18T04:55:00Z,2024-05-18T05:00:00Z,162,2997,7787,15391,26337,26337
2024-05-18T05:00:00Z,2024-05-18T05:05:00Z,166,3119,7644,15310,26239,26239
2024-05-18T05:05:00Z,2024-05-18T05:10:00Z,168,3100,7911,15220,26399,26399
2024-05-18T05:10:00Z,2024-05-18T05:15:00Z,167,3100,8048,15080,26395,26395
2024-05-18T05:15:00Z,2024-05-18T05:20:00Z,166,3110,8031,14974,26281,26281
2024-05-18T05:20:00Z,2024-05-18T05:25:00Z,169,3109,8001,14862,26141,26141
2024-05-18T05:25:00Z,2024-05-18T05:30:00Z,170,3073,7917,14846,26006,26006
2024-05-18T05:30:00Z,2024-05-18T05:35:00Z,173,2877,7933,14852,25835,25835
2024-05-18T05:35:00Z,2024-05-18T05:40:00Z,176,2663,8035,14825,25699,25699
2024-05-18T05:40:00Z,2024-05-18T05:45:00Z,177,2492,8101,14783,25553,25553
2024-05-18T05:45:00Z,2024-05-18T05:50:00Z,177,2237,8203,14782,25399,25399
2024-05-18T05:50:00Z,2024-05-18T05:55:00Z,177,2064,8211,14781,25233,25233
2024-05-18T05:55:00Z,2024-05-18T06:00:00Z,175,1880,8243,14787,25085,25085
2024-05-18T06:00:00Z,2024-05-18T06:05:00Z,172,1804,8235,14753,24964,24964
2024-05-18T06:05:00Z,2024-05-18T06:10:00Z,170,2106,7872,14688,24836,24836
2024-05-18T06:10:00Z,2024-05-18T06:15:00Z,172,2099,7812,14623,24706,24706
2024-05-18T06:15:00Z,2024-05-18T06:20:00Z,174,1898,7851,14638,24561,24561
2024-05-18T06:20:00Z,2024-05-18T06:25:00Z,176,1586,8057,14623,24442,24442
2024-05-18T06:25:00Z,2024-05-18T06:30:00Z,177,1363,8179,14598,24317,24317
2024-05-18T06:30:00Z,2024-05-18T06:35:00Z,177,1042,8382,14627,24228,24228
2024-05-18T06:35:00Z,2024-05-18T06:40:00Z,174,657,8648,14596,24075,24075
2024-05-18T06:40:00Z,2024-05-18T06:45:00Z,177,271,8902,14590,23940,23940
2024-05-18T06:45:00Z,2024-05-18T06:50:00Z,180,34,9010,14577,23801,23801
2024-05-18T06:50:00Z,2024-05-18T06:55:00Z,181,46,8954,14509,23690,23690
2024-05-18T06:55:00Z,2024-05-18T07:00:00Z,181,88,8888,14418,23575,23575
2024-05-18T07:00:00Z,2024-05-18T07:05:00Z,181,286,8655,14328,23450,23450
2024-05-18T07:05:00Z,2024-05-18T07:10:00Z,181,1072,8224,14212,23689,23689
2024-05-18T07:10:00Z,2024-05-18T07:15:00Z,182,1302,8126,14170,23780,23780
2024-05-18T07:15:00Z,2024-05-18T07:20:00Z,178,1285,8115,14111,23689,23689
2024-05-18T07:20:00Z,2024-05-18T07:25:00Z,179,1183,8257,14041,23660,23660
2024-05-18T07:25:00Z,2024-05-18T07:30:00Z,183,1170,8435,13715,23503,23503
2024-05-18T07:30:00Z,2024-05-18T07:35:00Z,182,1174,8397,13709,23462,23462
2024-05-18T07:35:00Z,2024-05-18T07:40:00Z,186,833,8556,13786,23361,23361
2024-05-18T07:40:00Z,2024-05-18T07:45:00Z,187,579,8694,13813,23273,23273
2024-05-18T07:45:00Z,2024-05-18T07:50:00Z,187,426,8766,13800,23179,23179
2024-05-18T07:50:00Z,2024-05-18T07:55:00Z,186,354,8769,13764,23073,23073
2024-05-18T07:55:00Z,2024-05-18T08:00:00Z,184,342,8742,13701,22969,22969
2024-05-18T08:00:00Z,2024-05-18T08:05:00Z,182,298,8732,13667,22879,22879
2024-05-18T08:05:00Z,2024-05-18T08:10:00Z,181,575,8459,13626,22841,22841
2024-05-18T08:10:00Z,2024-05-18T08:15:00Z,182,559,8404,13652,22797,22797
2024-05-18T08:15:00Z,2024-05-18T08:20:00Z,179,540,8351,13640,22710,22710
2024-05-18T08:20:00Z,2024-05-18T08:25:00Z,179,417,8374,13670,22640,22640
2024-05-18T08:25:00Z,2024-05-18T08:30:00Z,182,312,8376,13690,22560,22560
2024-05-18T08:30:00Z,2024-05-18T08:35:00Z,184,140,8421,13744,22489,22489
2024-05-18T08:35:00Z,2024-05-18T08:40:00Z,183,46,8440,13729,22398,22398
2024-05-18T08:40:00Z,2024-05-18T08:45:00Z,183,156,8217,13740,22296,22296
2024-05-18T08:45:00Z,2024-05-18T08:50:00Z,185,282,8052,13702,22221,22221
2024-05-18T08:50:00Z,2024-05-18T08:55:00Z,186,260,8017,13666,22129,22129
2024-05-18T08:55:00Z,2024-05-18T09:00:00Z,186,246,8005,13618,22055,22055
2024-05-18T09:00:00Z,2024-05-18T09:05:00Z,187,230,7982,13535,21934,21934
2024-05-18T09:05:00Z,2024-05-18T09:10:00Z,187,263,7988,13494,21932,21932
2024-05-18T09:10:00Z,2024-05-18T09:15:00Z,184,299,7915,13497,21895,21895
2024-05-18T09:15:00Z,2024-05-18T09:20:00Z,183,317,7790,13479,21769,21769
2024-05-18T09:20:00Z,2024-05-18T09:25:00Z,182,296,7754,13454,21686,21686
2024-05-18T09:25:00Z,2024-05-18T09:30:00Z,181,277,7711,13452,21621,21621
2024-05-18T09:30:00Z,2024-05-18T09:35:00Z,181,264,7715,13389,21549,21549
2024-05-18T09:35:00Z,2024-05-18T09:40:00Z,184,264,7693,13365,21506,21506
2024-05-18T09:40:00Z,2024-05-18T09:45:00Z,184,213,7712,13347,21456,21456
2024-05-18T09:45:00Z,2024-05-18T09:50:00Z,184,115,7723,13392,21414,21414
2024-05-18T09:50:00Z,2024-05-18T09:55:00Z,182,-4,7769,13430,21381,21377
2024-05-18T09:55:00Z,2024-05-18T10:00:00Z,181,-16,7736,13466,21383,21367
2024-05-18T10:00:00Z,2024-05-18T10:05:00Z,178,62,7658,13450,21348,21348
2024-05-18T10:05:00Z,2024-05-18T10:10:00Z,173,29,7688,13460,21350,21350
2024-05-18T10:10:00Z,2024-05-18T10:15:00Z,172,-11,7788,13396,21356,21345
2024-05-18T10:15:00Z,2024-05-18T10:20:00Z,176,49,7715,13395,21335,21335
2024-05-18T10:20:00Z,2024-05-18T10:25:00Z,173,65,7696,13371,21305,21305
2024-05-18T10:25:00Z,2024-05-18T10:30:00Z,172,90,7690,13348,21300,21300
2024-05-18T10:30:00Z,2024-05-18T10:35:00Z,169,19,7764,13322,21274,21274
2024-05-18T10:35:00Z,2024-05-18T10:40:00Z,168,-84,7821,13354,21343,21259
2024-05-18T10:40:00Z,2024-05-18T10:45:00Z,171,-197,7892,13350,21413,21216
2024-05-18T10:45:00Z,2024-05-18T10:50:00Z,169,-172,7824,13359,21352,21180
2024-05-18T10:50:00Z,2024-05-18T10:55:00Z,170,-170,7824,13318,21312,21142
2024-05-18T10:55:00Z,2024-05-18T11:00:00Z,169,-148,7816,13266,21251,21103
2024-05-18T11:00:00Z,2024-05-18T11:05:00Z,167,-87,7787,13178,21132,21045
2024-05-18T11:05:00Z,2024-05-18T11:10:00Z,166,-68,7842,13074,21082,21014
2024-05-18T11:10:00Z,2024-05-18T11:15:00Z,159,-6,7836,13047,21042,21036
2024-05-18T11:15:00Z,2024-05-18T11:20:00Z,157,85,7736,13023,21001,21001
2024-05-18T11:20:00Z,2024-05-18T11:25:00Z,152,50,7778,13005,20985,20985
2024-05-18T11:25:00Z,2024-05-18T11:30:00Z,151,21,7808,13000,20980,20980
2024-05-18T11:30:00Z,2024-05-18T11:35:00Z,152,24,7809,12968,20953,20953
2024-05-18T11:35:00Z,2024-05-18T11:40:00Z,152,36,7826,12949,20963,20963
2024-05-18T11:40:00Z,2024-05-18T11:45:00Z,157,39,7860,12933,20989,20989
2024-05-18T11:45:00Z,2024-05-18T11:50:00Z,156,47,7870,12901,20974,20974
2024-05-18T11:50:00Z,2024-05-18T11:55:00Z,157,63,7913,12846,20979,20979
2024-05-18T11:55:00Z,2024-05-18T12:00:00Z,157,97,8000,12718,20972,20972
2024-05-18T12:00:00Z,2024-05-18T12:05:00Z,158,299,8027,12473,20957,20957
2024-05-18T12:05:00Z,2024-05-18T12:10:00Z,160,917,7670,12264,21011,21011
2024-05-18T12:10:00Z,2024-05-18T12:15:00Z,159,1216,7525,12140,21040,21040
2024-05-18T12:15:00Z,2024-05-18T12:20:00Z,160,1255,7513,12144,21072,21072
2024-05-18T12:20:00Z,2024-05-18T12:25:00Z,160,1323,7439,12157,21079,21079
2024-05-18T12:25:00Z,2024-05-18T12:30:00Z,158,1387,7434,12129,21108,21108
2024-05-18T12:30:00Z,2024-05-18T12:35:00Z,160,1380,7463,12103,21106,21106
2024-05-18T12:35:00Z,2024-05-18T12:40:00Z,167,1391,7449,12120,21127,21127
2024-05-18T12:40:00Z,2024-05-18T12:45:00Z,180,1308,7421,12235,21144,21144
2024-05-18T12:45:00Z,2024-05-18T12:50:00Z,206,1087,7514,12306,21113,21113
2024-05-18T12:50:00Z,2024-05-18T12:55:00Z,258,953,7612,12281,21104,21104
2024-05-18T12:55:00Z,2024-05-18T13:00:00Z,345,839,7639,12267,21090,21090
2024-05-18T13:00:00Z,2024-05-18T13:05:00Z,442,1012,7502,12134,21090,21090
2024-05-18T13:05:00Z,2024-05-18T13:10:00Z,628,1564,7070,12011,21273,21273
2024-05-18T13:10:00Z,2024-05-18T13:15:00Z,890,1628,6918,11921,21357,21357
2024-05-18T13:15:00Z,2024-05-18T13:20:00Z,1235,1713,6519,11879,21346,21346
2024-05-18T13:20:00Z,2024-05-18T13:25:00Z,1614,1485,6323,11883,21305,21305
2024-05-18T13:25:00Z,2024-05-18T13:30:00Z,1912,1164,6306,11908,21290,21290
2024-05-18T13:30:00Z,2024-05-18T13:35:00Z,2158,1047,6088,11962,21255,21255
2024-05-18T13:35:00Z,2024-05-18T13:40:00Z,2457,1055,5712,11974,21198,21198
2024-05-18T13:40:00Z,2024-05-18T13:45:00Z,2867,974,5353,11959,21153,21153
2024-05-18T13:45:00Z,2024-05-18T13:50:00Z,3414,606,5095,11948,21063,21063
2024-05-18T13:50:00Z,2024-05-18T13:55:00Z,3671,420,4930,11918,20939,20939
2024-05-18T13:55:00Z,2024-05-18T14:00:00Z,4030,469,4838,11640,20977,20977
2024-05-18T14:00:00Z,2024-05-18T14:05:00Z,4748,489,4520,11319,21076,21076
2024-05-18T14:05:00Z,2024-05-18T14:10:00Z,5329,649,4388,10889,21255,21255
2024-05-18T14:10:00Z,2024-05-18T14:15:00Z,5839,852,4011,10637,21339,21339
2024-05-18T14:15:00Z,2024-05-18T14:20:00Z,6858,503,3430,10487,21278,21278
2024-05-18T14:20:00Z,2024-05-18T14:25:00Z,7792,-200,3123,10444,21359,21159
2024-05-18T14:25:00Z,2024-05-18T14:30:00Z,8772,-487,2609,10356,21737,21250
2024-05-18T14:30:00Z,2024-05-18T14:35:00Z,9841,-710,1994,10162,21997,21287
2024-05-18T14:35:00Z,2024-05-18T14:40:00Z,10378,-666,1514,9923,21815,21149
2024-05-18T14:40:00Z,2024-05-18T14:45:00Z,10525,-526,1189,9762,21476,20950
2024-05-18T14:45:00Z,2024-05-18T14:50:00Z,11081,-375,602,9701,21384,21009
2024-05-18T14:50:00Z,2024-05-18T14:55:00Z,11922,-804,280,9555,21757,20953
2024-05-18T14:55:00Z,2024-05-18T15:00:00Z,12224,-897,339,9435,21998,21101
2024-05-18T15:00:00Z,2024-05-18T15:05:00Z,12532,-740,-39,9371,21903,21124
2024-05-18T15:05:00Z,2024-05-18T15:10:00Z,13250,-880,-505,9237,22487,21102
2024-05-18T15:10:00Z,2024-05-18T15:15:00Z,13269,-418,-772,8966,22235,21045
2024-05-18T15:15:00Z,2024-05-18T15:20:00Z,13125,-45,-1006,8860,21985,20934
2024-05-18T15:20:00Z,2024-05-18T15:25:00Z,13168,68,-1209,8812,22048,20839
2024-05-18T15:25:00Z,2024-05-18T15:30:00Z,13592,-468,-1216,8772,22364,20680
2024-05-18T15:30:00Z,2024-05-18T15:35:00Z,13758,-847,-1105,8759,22517,20565
2024-05-18T15:35:00Z,2024-05-18T15:40:00Z,13556,-844,-1047,8737,22293,20402
2024-05-18T15:40:00Z,2024-05-18T15:45:00Z,13224,-531,-1155,8788,22012,20326
2024-05-18T15:45:00Z,2024-05-18T15:50:00Z,13298,-427,-1383,8797,22095,20285
2024-05-18T15:50:00Z,2024-05-18T15:55:00Z,14247,-945,-2005,8822,23069,20119
2024-05-18T15:55:00Z,2024-05-18T16:00:00Z,14572,-1259,-2084,8827,23399,20056
2024-05-18T16:00:00Z,2024-05-18T16:05:00Z,14584,-1280,-2102,8861,23445,20063
2024-05-18T16:05:00Z,2024-05-18T16:10:00Z,14604,-1362,-2181,8873,23477,19934
2024-05-18T16:10:00Z,2024-05-18T16:15:00Z,14841,-1775,-1894,8787,23628,19959
2024-05-18T16:15:00Z,2024-05-18T16:20:00Z,14778,-1906,-1765,8724,23502,19831
2024-05-18T16:20:00Z,2024-05-18T16:25:00Z,14696,-1902,-1806,8746,23442,19734
2024-05-18T16:25:00Z,2024-05-18T16:30:00Z,14970,-2353,-1782,8765,23735,19600
2024-05-18T16:30:00Z,2024-05-18T16:35:00Z,15402,-2614,-2011,8756,24158,19533
2024-05-18T16:35:00Z,2024-05-18T16:40:00Z,15896,-2606,-2649,8724,24620,19365
2024-05-18T16:40:00Z,2024-05-18T16:45:00Z,16074,-2785,-2805,8705,24779,19189
2024-05-18T16:45:00Z,2024-05-18T16:50:00Z,15584,-2501,-2817,8690,24274,18956
2024-05-18T16:50:00Z,2024-05-18T16:55:00Z,15569,-2407,-2939,8650,24219,18873
2024-05-18T16:55:00Z,2024-05-18T17:00:00Z,15469,-2595,-2734,8639,24108,18779
2024-05-18T17:00:00Z,2024-05-18T17:05:00Z,15392,-2603,-2758,8604,23996,18635
2024-05-18T17:05:00Z,2024-05-18T17:10:00Z,15532,-2855,-2802,8633,24165,18508
2024-05-18T17:10:00Z,2024-05-18T17:15:00Z,15875,-3281,-2792,8603,24478,18405
2024-05-18T17:15:00Z,2024-05-18T17:20:00Z,15902,-3526,-2674,8628,24530,18330
2024-05-18T17:20:00Z,2024-05-18T17:25:00Z,15654,-3459,-2550,8601,24255,18246
2024-05-18T17:25:00Z,2024-05-18T17:30:00Z,15457,-3300,-2666,8578,24035,18069
2024-05-18T17:30:00Z,2024-05-18T17:35:00Z,15401,-3054,-2995,8559,23960,17911
2024-05-18T17:35:00Z,2024-05-18T17:40:00Z,15438,-3369,-2779,8560,23998,17850
2024-05-18T17:40:00Z,2024-05-18T17:45:00Z,15876,-3742,-2908,8524,24400,17750
2024-05-18T17:45:00Z,2024-05-18T17:50:00Z,16009,-3869,-3111,8534,24543,17563
2024-05-18T17:50:00Z,2024-05-18T17:55:00Z,16046,-3661,-3446,8567,24613,17506
2024-05-18T17:55:00Z,2024-05-18T18:00:00Z,16035,-3435,-3665,8521,24556,17456
2024-05-18T18:00:00Z,2024-05-18T18:05:00Z,16138,-3403,-3679,8413,24551,17469
2024-05-18T18:05:00Z,2024-05-18T18:10:00Z,16877,-4532,-3552,8509,25386,17302
2024-05-18T18:10:00Z,2024-05-18T18:15:00Z,16884,-4708,-3510,8474,25358,17140
2024-05-18T18:15:00Z,2024-05-18T18:20:00Z,16626,-4291,-3653,8356,24982,17038
2024-05-18T18:20:00Z,2024-05-18T18:25:00Z,16732,-4205,-3809,8335,25067,17053
2024-05-18T18:25:00Z,2024-05-18T18:30:00Z,16860,-4355,-3948,8378,25238,16935
2024-05-18T18:30:00Z,2024-05-18T18:35:00Z,16988,-4805,-3740,8403,25391,16846
2024-05-18T18:35:00Z,2024-05-18T18:40:00Z,16970,-4851,-3801,8421,25391,16739
2024-05-18T18:40:00Z,2024-05-18T18:45:00Z,16543,-4605,-3759,8389,24932,16568
2024-05-18T18:45:00Z,2024-05-18T18:50:00Z,16415,-4223,-3997,8328,24743,16523
2024-05-18T18:50:00Z,2024-05-18T18:55:00Z,16416,-4127,-4176,8320,24736,16433
2024-05-18T18:55:00Z,2024-05-18T19:00:00Z,16737,-4490,-4187,8309,25046,16369
2024-05-18T19:00:00Z,2024-05-18T19:05:00Z,16760,-4783,-4110,8340,25100,16207
2024-05-18T19:05:00Z,2024-05-18T19:10:00Z,16438,-5192,-3467,8310,24748,16089
2024-05-18T19:10:00Z,2024-05-18T19:15:00Z,16168,-5040,-3311,8264,24432,16081
2024-05-18T19:15:00Z,2024-05-18T19:20:00Z,15968,-4624,-3461,8125,24093,16008
2024-05-18T19:20:00Z,2024-05-18T19:25:00Z,15890,-4505,-3586,8170,24060,15969
2024-05-18T19:25:00Z,2024-05-18T19:30:00Z,16165,-4977,-3564,8378,24543,16002
2024-05-18T19:30:00Z,2024-05-18T19:35:00Z,16286,-5317,-3631,8509,24795,15847
2024-05-18T19:35:00Z,2024-05-18T19:40:00Z,15906,-5111,-3516,8572,24478,15851
2024-05-18T19:40:00Z,2024-05-18T19:45:00Z,15618,-4812,-3527,8587,24205,15866
2024-05-18T19:45:00Z,2024-05-18T19:50:00Z,15458,-4515,-3508,8454,23912,15889
2024-05-18T19:50:00Z,2024-05-18T19:55:00Z,15229,-4316,-3539,8482,23711,15856
2024-05-18T19:55:00Z,2024-05-18T20:00:00Z,15477,-4403,-3819,8474,23951,15729
2024-05-18T20:00:00Z,2024-05-18T20:05:00Z,15724,-4691,-4087,8721,24445,15667
2024-05-18T20:05:00Z,2024-05-18T20:10:00Z,15744,-4968,-4052,8972,24716,15696
2024-05-18T20:10:00Z,2024-05-18T20:15:00Z,15824,-5144,-4072,9085,24909,15693
2024-05-18T20:15:00Z,2024-05-18T20:20:00Z,15827,-5010,-4282,9165,24992,15700
2024-05-18T20:20:00Z,2024-05-18T20:25:00Z,15970,-5044,-4340,9152,25122,15738
2024-05-18T20:25:00Z,2024-05-18T20:30:00Z,15914,-5098,-4152,9095,25009,15759
2024-05-18T20:30:00Z,2024-05-18T20:35:00Z,15663,-4901,-4054,8960,24623,15668
2024-05-18T20:35:00Z,2024-05-18T20:40:00Z,15229,-4424,-3995,8883,24112,15693
2024-05-18T20:40:00Z,2024-05-18T20:45:00Z,15143,-4143,-4062,8855,23998,15793
2024-05-18T20:45:00Z,2024-05-18T20:50:00Z,15185,-3996,-4168,8821,24006,15842
2024-05-18T20:50:00Z,2024-05-18T20:55:00Z,15088,-3888,-4142,8789,23877,15847
2024-05-18T20:55:00Z,2024-05-18T21:00:00Z,15223,-3998,-4098,8827,24050,15954
2024-05-18T21:00:00Z,2024-05-18T21:05:00Z,15138,-3901,-3965,8716,23854,15988
2024-05-18T21:05:00Z,2024-05-18T21:10:00Z,15095,-3799,-3868,8665,23760,16093
2024-05-18T21:10:00Z,2024-05-18T21:15:00Z,15104,-3700,-3914,8722,23826,16212
2024-05-18T21:15:00Z,2024-05-18T21:20:00Z,15132,-3507,-4084,8701,23833,16242
2024-05-18T21:20:00Z,2024-05-18T21:25:00Z,15026,-3187,-4229,8710,23736,16320
2024-05-18T21:25:00Z,2024-05-18T21:30:00Z,14874,-2976,-4246,8801,23675,16453
2024-05-18T21:30:00Z,2024-05-18T21:35:00Z,14763,-2777,-4194,8802,23565,16594
2024-05-18T21:35:00Z,2024-05-18T21:40:00Z,14997,-2637,-4471,8826,23823,16715
2024-05-18T21:40:00Z,2024-05-18T21:45:00Z,14912,-2332,-4603,8830,23742,16807
2024-05-18T21:45:00Z,2024-05-18T21:50:00Z,15096,-2235,-4719,8862,23958,17004
2024-05-18T21:50:00Z,2024-05-18T21:55:00Z,15459,-2556,-4749,8908,24367,17062
2024-05-18T21:55:00Z,2024-05-18T22:00:00Z,15292,-2559,-4538,8925,24217,17120
2024-05-18T22:00:00Z,2024-05-18T22:05:00Z,14909,-2308,-4384,8922,23831,17139
2024-05-18T22:05:00Z,2024-05-18T22:10:00Z,14584,-1949,-4327,8844,23428,17152
2024-05-18T22:10:00Z,2024-05-18T22:15:00Z,14341,-1633,-4307,8849,23190,17250
2024-05-18T22:15:00Z,2024-05-18T22:20:00Z,14295,-1315,-4421,8785,23080,17344
2024-05-18T22:20:00Z,2024-05-18T22:25:00Z,14507,-1253,-4670,8930,23437,17514
2024-05-18T22:25:00Z,2024-05-18T22:30:00Z,14674,-1470,-4605,9002,23676,17601
2024-05-18T22:30:00Z,2024-05-18T22:35:00Z,14582,-1275,-4540,9082,23664,17849
2024-05-18T22:35:00Z,2024-05-18T22:40:00Z,14600,-941,-4858,9188,23788,17989
2024-05-18T22:40:00Z,2024-05-18T22:45:00Z,14442,-779,-4690,9179,23621,18152
2024-05-18T22:45:00Z,2024-05-18T22:50:00Z,14656,-990,-4600,9187,23843,18253
2024-05-18T22:50:00Z,2024-05-18T22:55:00Z,14803,-857,-4741,9229,24032,18434
2024-05-18T22:55:00Z,2024-05-18T23:00:00Z,14688,-763,-4749,9362,24050,18538
2024-05-18T23:00:00Z,2024-05-18T23:05:00Z,14381,-616,-4389,9275,23656,18651
2024-05-18T23:05:00Z,2024-05-18T23:10:00Z,14229,-636,-4187,9171,23400,18577
2024-05-18T23:10:00Z,2024-05-18T23:15:00Z,14513,-530,-4269,9019,23532,18733
2024-05-18T23:15:00Z,2024-05-18T23:20:00Z,14747,-585,-4393,9177,23924,18946
2024-05-18T23:20:00Z,2024-05-18T23:25:00Z,15160,-994,-4442,9344,24504,19068
2024-05-18T23:25:00Z,2024-05-18T23:30:00Z,14936,-1028,-4075,9390,24326,19223
2024-05-18T23:30:00Z,2024-05-18T23:35:00Z,14647,-506,-3992,9298,23945,19447
2024-05-18T23:35:00Z,2024-05-18T23:40:00Z,14544,-120,-3983,9230,23774,19671
2024-05-18T23:40:00Z,2024-05-18T23:45:00Z,14890,-210,-4180,9434,24324,19934
2024-05-18T23:45:00Z,2024-05-18T23:50:00Z,15325,-452,-4160,9530,24855,20243
2024-05-18T23:50:00Z,2024-05-18T23:55:00Z,15396,-323,-4400,9669,25065,20342
2024-05-18T23:55:00Z,2024-05-19T00:00:00Z,15110,-48,-4249,9739,24849,20552
2024-05-19T00:00:00Z,2024-05-19T00:05:00Z,14894,-70,-3824,9703,24597,20703
2024-05-19T00:05:00Z,2024-05-19T00:10:00Z,14721,-349,-3139,9612,24333,20845
2024-05-19T00:10:00Z,2024-05-19T00:15:00Z,14647,-523,-2667,9572,24219,21029
2024-05-19T00:15:00Z,2024-05-19T00:20:00Z,14585,-582,-2374,9616,24201,21245
2024-05-19T00:20:00Z,2024-05-19T00:25:00Z,14458,-396,-2303,9709,24167,21468
2024-05-19T00:25:00Z,2024-05-19T00:30:00Z,14438,-227,-2299,9830,24268,21742
2024-05-19T00:30:00Z,2024-05-19T00:35:00Z,14335,-72,-2268,9998,24333,21993
2024-05-19T00:35:00Z,2024-05-19T00:40:00Z,14192,51,-2152,10047,24290,22138
2024-05-19T00:40:00Z,2024-05-19T00:45:00Z,14191,0,-1995,10096,24287,22292
2024-05-19T00:45:00Z,2024-05-19T00:50:00Z,14045,-161,-1460,10118,24163,22542
2024-05-19T00:50:00Z,2024-05-19T00:55:00Z,13786,-173,-1122,10213,23999,22704
2024-05-19T00:55:00Z,2024-05-19T01:00:00Z,13390,68,-811,10263,23721,22910
2024-05-19T01:00:00Z,2024-05-19T01:05:00Z,12902,181,-536,10518,23601,23065
2024-05-19T01:05:00Z,2024-05-19T01:10:00Z,12294,-319,-88,11207,23501,23094
2024-05-19T01:10:00Z,2024-05-19T01:15:00Z,11588,-462,627,11512,23727,23265
2024-05-19T01:15:00Z,2024-05-19T01:20:00Z,10857,-224,1255,11579,23691,23467
2024-05-19T01:20:00Z,2024-05-19T01:25:00Z,10119,234,1767,11579,23699,23699
2024-05-19T01:25:00Z,2024-05-19T01:30:00Z,9383,577,2073,11737,23770,23770
2024-05-19T01:30:00Z,2024-05-19T01:35:00Z,8614,1084,2363,11834,23895,23895
2024-05-19T01:35:00Z,2024-05-19T01:40:00Z,7808,1283,2966,11975,24032,24032
2024-05-19T01:40:00Z,2024-05-19T01:45:00Z,6960,1533,3601,12080,24174,24174
2024-05-19T01:45:00Z,2024-05-19T01:50:00Z,6126,2134,3721,12328,24309,24309
2024-05-19T01:50:00Z,2024-05-19T01:55:00Z,5322,2619,4030,12412,24383,24383
2024-05-19T01:55:00Z,2024-05-19T02:00:00Z,4657,3284,4131,12347,24419,24419
2024-05-19T02:00:00Z,2024-05-19T02:05:00Z,3980,3763,4384,12444,24571,24571
2024-05-19T02:05:00Z,2024-05-19T02:10:00Z,3241,4531,4181,12644,24597,24597
2024-05-19T02:10:00Z,2024-05-19T02:15:00Z,2567,4993,4274,12866,24700,24700
2024-05-19T02:15:00Z,2024-05-19T02:20:00Z,2027,5245,4519,12973,24764,24764
2024-05-19T02:20:00Z,2024-05-19T02:25:00Z,1623,5435,4737,13019,24814,24814
2024-05-19T02:25:00Z,2024-05-19T02:30:00Z,1249,5728,4853,13030,24860,24860
2024-05-19T02:30:00Z,2024-05-19T02:35:00Z,909,5926,5056,12995,24886,24886
2024-05-19T02:35:00Z,2024-05-19T02:40:00Z,639,6051,5238,12991,24919,24919
2024-05-19T02:40:00Z,2024-05-19T02:45:00Z,470,6141,5399,12990,25000,25000
2024-05-19T02:45:00Z,2024-05-19T02:50:00Z,358,6159,5497,13044,25058,25058
2024-05-19T02:50:00Z,2024-05-19T02:55:00Z,286,6103,5660,13088,25137,25137
2024-05-19T02:55:00Z,2024-05-19T03:00:00Z,236,6111,5708,13114,25169,25169
2024-05-19T03:00:00Z,2024-05-19T03:05:00Z,197,6132,5761,13173,25263,25263
2024-05-19T03:05:00Z,2024-05-19T03:10:00Z,178,6119,5812,13234,25343,25343
2024-05-19T03:10:00Z,2024-05-19T03:15:00Z,161,6175,5909,13223,25468,25468
2024-05-19T03:15:00Z,2024-05-19T03:20:00Z,153,6193,6009,13189,25544,25544
2024-05-19T03:20:00Z,2024-05-19T03:25:00Z,152,6176,6055,13196,25579,25579
2024-05-19T03:25:00Z,2024-05-19T03:30:00Z,155,6110,6192,13170,25627,25627
2024-05-19T03:30:00Z,2024-05-19T03:35:00Z,159,6058,6256,13207,25680,25680
2024-05-19T03:35:00Z,2024-05-19T03:40:00Z,158,5905,6224,13285,25572,25572
2024-05-19T03:40:00Z,2024-05-19T03:45:00Z,158,5823,6230,13328,25539,25539
2024-05-19T03:45:00Z,2024-05-19T03:50:00Z,160,5705,6281,13363,25509,25509
2024-05-19T03:50:00Z,2024-05-19T03:55:00Z,161,5470,6421,13448,25500,25500
2024-05-19T03:55:00Z,2024-05-19T04:00:00Z,164,5434,6337,13565,25500,25500
2024-05-19T04:00:00Z,2024-05-19T04:05:00Z,165,5344,6222,13713,25444,25444
